Season,TeamID,ConfAbbrev
2002,3277,big_ten
2002,3278,big_ten
2002,3279,sec
2002,3280,sec
2002,3281,big_twelve
2002,3282,mid_cont
2002,3283,mvc
2002,3284,nec
2002,3285,big_sky
2002,3286,big_sky
2002,3287,ovc
2002,3288,meac
2002,3289,ind
2002,3290,swac
2002,3291,nec
2002,3292,sun_belt
2002,3293,ovc
2002,3296,mac
2002,3298,patriot
2002,3299,meac
2002,3301,acc
2002,3304,big_twelve
2002,3305,wac
2002,3306,aec
2002,3307,mwc
2002,3308,sun_belt
2002,3309,sun_belt
2002,3310,maac
2002,3311,southland
2002,3313,meac
2002,3314,acc
2002,3317,sun_belt
2002,3318,aec
2002,3319,big_sky
2002,3320,mvc
2002,3321,big_ten
2002,3322,southland
2002,3323,big_east
2002,3324,mid_cont
2002,3325,mac
2002,3326,big_ten
2002,3328,big_twelve
2002,3329,big_twelve
2002,3330,caa
2002,3331,mid_cont
2002,3332,pac_ten
2002,3333,pac_ten
2002,3334,big_west
2002,3335,ivy
2002,3336,big_ten
2002,3337,wcc
2002,3338,big_east
2002,3339,wcc
2002,3340,big_sky
2002,3341,swac
2002,3343,ivy
2002,3344,big_east
2002,3345,big_ten
2002,3346,nec
2002,3347,big_south
2002,3348,a_ten
2002,3349,wac
2002,3350,a_ten
2002,3351,maac
2002,3352,nec
2002,3353,big_east
2002,3354,meac
2002,3356,mvc
2002,3357,nec
2002,3358,southland
2002,3359,a_sun
2002,3360,wcc
2002,3361,mwc
2002,3362,wcc
2002,3363,wac
2002,3364,big_west
2002,3365,wcc
2002,3366,ind
2002,3368,southland
2002,3369,ovc
2002,3371,big_east
2002,3372,southland
2002,3373,maac
2002,3374,wac
2002,3375,sun_belt
2002,3376,sec
2002,3378,cusa
2002,3379,cusa
2002,3380,swac
2002,3381,mid_cont
2002,3382,a_ten
2002,3383,nec
2002,3384,nec
2002,3385,big_east
2002,3386,a_ten
2002,3387,cusa
2002,3388,wcc
2002,3389,maac
2002,3390,pac_ten
2002,3391,a_sun
2002,3392,aec
2002,3393,big_east
2002,3394,ind
2002,3395,cusa
2002,3396,a_ten
2002,3397,sec
2002,3398,ovc
2002,3399,ovc
2002,3400,big_twelve
2002,3401,big_twelve
2002,3402,southland
2002,3403,big_twelve
2002,3404,ovc
2002,3405,mac
2002,3406,caa
2002,3407,a_sun
2002,3408,cusa
2002,3409,wac
2002,3410,ind
2002,3411,swac
2002,3412,cusa
2002,3414,big_west
2002,3415,big_west
2002,3416,a_sun
2002,3417,pac_ten
2002,3418,sun_belt
2002,3419,southland
2002,3420,nec
2002,3421,big_south
2002,3422,southern
2002,3423,caa
2002,3424,mwc
2002,3425,pac_ten
2002,3426,southland
2002,3427,southland
2002,3428,mwc
2002,3431,wac
2002,3433,caa
2002,3434,mid_cont
2002,3435,sec
2002,3436,aec
2002,3437,big_east
2002,3438,acc
2002,3439,big_east
2002,3441,southern
2002,3442,mid_cont
2002,3443,sun_belt
2002,3444,mac
2002,3447,nec
2002,3448,acc
2002,3449,pac_ten
2002,3450,pac_ten
2002,3451,big_sky
2002,3452,big_east
2002,3453,horizon
2002,3454,horizon
2002,3455,mvc
2002,3456,caa
2002,3457,big_south
2002,3458,big_ten
2002,3459,southern
2002,3460,horizon
2002,3461,mwc
2002,3462,a_ten
2002,3463,ivy
2002,3464,horizon
2003,3102,mwc
2003,3103,mac
2003,3104,sec
2003,3105,swac
2003,3106,swac
2003,3107,aec
2003,3108,swac
2003,3110,patriot
2003,3111,southern
2003,3112,pac_ten
2003,3113,pac_ten
2003,3114,sun_belt
2003,3115,swac
2003,3116,sec
2003,3117,sun_belt
2003,3119,patriot
2003,3120,sec
2003,3122,ovc
2003,3123,mac
2003,3124,big_twelve
2003,3125,a_sun
2003,3126,meac
2003,3127,aec
2003,3128,ind
2003,3129,wac
2003,3130,big_east
2003,3131,aec
2003,3132,mac
2003,3133,mvc
2003,3135,ivy
2003,3137,patriot
2003,3138,mac
2003,3139,horizon
2003,3140,mwc
2003,3141,mac
2003,3142,big_west
2003,3143,pac_ten
2003,3144,a_sun
2003,3145,maac
2003,3147,ind
2003,3148,nec
2003,3149,big_south
2003,3150,cusa
2003,3151,southern
2003,3152,mid_cont
2003,3153,cusa
2003,3155,acc
2003,3156,horizon
2003,3157,big_south
2003,3158,southern
2003,3159,patriot
2003,3160,big_twelve
2003,3161,mwc
2003,3162,ivy
2003,3163,big_east
2003,3164,meac
2003,3165,ivy
2003,3166,mvc
2003,3168,big_west
2003,3169,big_west
2003,3170,big_sky
2003,3171,ivy
2003,3172,southern
2003,3173,a_ten
2003,3174,caa
2003,3175,meac
2003,3176,sun_belt
2003,3177,cusa
2003,3178,horizon
2003,3179,mvc
2003,3180,caa
2003,3181,acc
2003,3182,a_ten
2003,3183,ovc
2003,3184,ovc
2003,3185,mac
2003,3186,big_sky
2003,3187,cusa
2003,3189,big_south
2003,3190,southern
2003,3191,mvc
2003,3192,nec
2003,3193,maac
2003,3194,a_sun
2003,3196,sec
2003,3197,meac
2003,3198,sun_belt
2003,3199,acc
2003,3200,a_ten
2003,3201,wac
2003,3202,southern
2003,3203,a_ten
2003,3204,southern
2003,3205,a_sun
2003,3206,caa
2003,3207,big_east
2003,3208,sec
2003,3209,a_sun
2003,3210,acc
2003,3211,wcc
2003,3212,swac
2003,3214,meac
2003,3216,aec
2003,3217,ivy
2003,3218,wac
2003,3219,big_south
2003,3220,caa
2003,3221,patriot
2003,3222,cusa
2003,3224,meac
2003,3225,big_west
2003,3226,big_sky
2003,3227,horizon
2003,3228,big_ten
2003,3229,mvc
2003,3231,big_ten
2003,3232,mvc
2003,3233,maac
2003,3234,big_ten
2003,3235,big_twelve
2003,3236,ind
2003,3237,mid_cont
2003,3238,swac
2003,3239,a_sun
2003,3240,a_sun
2003,3241,caa
2003,3242,big_twelve
2003,3243,big_twelve
2003,3245,mac
2003,3246,sec
2003,3247,a_ten
2003,3248,patriot
2003,3249,southland
2003,3250,patriot
2003,3251,big_south
2003,3252,ind
2003,3253,big_west
2003,3254,nec
2003,3256,wac
2003,3257,cusa
2003,3258,wcc
2003,3259,maac
2003,3260,horizon
2003,3261,sec
2003,3263,aec
2003,3264,maac
2003,3265,maac
2003,3266,cusa
2003,3267,mac
2003,3268,acc
2003,3269,a_ten
2003,3270,southland
2003,3271,meac
2003,3272,cusa
2003,3273,a_sun
2003,3274,big_east
2003,3275,mac
2003,3276,big_ten
2003,3277,big_ten
2003,3278,big_ten
2003,3279,sec
2003,3280,sec
2003,3281,big_twelve
2003,3282,mid_cont
2003,3283,mvc
2003,3284,nec
2003,3285,big_sky
2003,3286,big_sky
2003,3287,ovc
2003,3288,meac
2003,3290,swac
2003,3291,nec
2003,3292,sun_belt
2003,3293,ovc
2003,3296,mac
2003,3298,patriot
2003,3299,meac
2003,3301,acc
2003,3304,big_twelve
2003,3305,wac
2003,3306,aec
2003,3307,mwc
2003,3308,sun_belt
2003,3309,sun_belt
2003,3310,maac
2003,3311,southland
2003,3313,meac
2003,3314,acc
2003,3317,sun_belt
2003,3318,aec
2003,3319,big_sky
2003,3320,mvc
2003,3321,big_ten
2003,3322,southland
2003,3323,big_east
2003,3324,mid_cont
2003,3325,mac
2003,3326,big_ten
2003,3328,big_twelve
2003,3329,big_twelve
2003,3330,caa
2003,3331,mid_cont
2003,3332,pac_ten
2003,3333,pac_ten
2003,3334,big_west
2003,3335,ivy
2003,3336,big_ten
2003,3337,wcc
2003,3338,big_east
2003,3339,wcc
2003,3340,big_sky
2003,3341,swac
2003,3343,ivy
2003,3344,big_east
2003,3345,big_ten
2003,3346,nec
2003,3347,big_south
2003,3348,a_ten
2003,3349,wac
2003,3350,a_ten
2003,3351,maac
2003,3352,nec
2003,3353,big_east
2003,3354,meac
2003,3356,mvc
2003,3357,nec
2003,3358,southland
2003,3359,a_sun
2003,3360,wcc
2003,3361,mwc
2003,3362,wcc
2003,3363,wac
2003,3364,big_west
2003,3365,wcc
2003,3366,ind
2003,3368,southland
2003,3369,ovc
2003,3371,big_east
2003,3372,southland
2003,3373,maac
2003,3374,wac
2003,3375,sun_belt
2003,3376,sec
2003,3378,cusa
2003,3379,cusa
2003,3380,swac
2003,3381,mid_cont
2003,3382,a_ten
2003,3383,nec
2003,3384,nec
2003,3385,big_east
2003,3386,a_ten
2003,3387,cusa
2003,3388,wcc
2003,3389,maac
2003,3390,pac_ten
2003,3391,a_sun
2003,3392,aec
2003,3393,big_east
2003,3394,ind
2003,3395,cusa
2003,3396,a_ten
2003,3397,sec
2003,3398,ovc
2003,3399,ovc
2003,3400,big_twelve
2003,3401,big_twelve
2003,3402,southland
2003,3403,big_twelve
2003,3404,ovc
2003,3405,mac
2003,3406,caa
2003,3407,a_sun
2003,3408,cusa
2003,3409,wac
2003,3410,ind
2003,3411,swac
2003,3412,cusa
2003,3414,big_west
2003,3415,big_west
2003,3416,a_sun
2003,3417,pac_ten
2003,3418,sun_belt
2003,3419,southland
2003,3420,nec
2003,3421,big_south
2003,3422,southern
2003,3423,caa
2003,3424,mwc
2003,3425,pac_ten
2003,3426,southland
2003,3427,southland
2003,3428,mwc
2003,3431,wac
2003,3433,caa
2003,3434,mid_cont
2003,3435,sec
2003,3436,aec
2003,3437,big_east
2003,3438,acc
2003,3439,big_east
2003,3441,southern
2003,3442,mid_cont
2003,3443,sun_belt
2003,3444,mac
2003,3447,nec
2003,3448,acc
2003,3449,pac_ten
2003,3450,pac_ten
2003,3451,big_sky
2003,3452,big_east
2003,3453,horizon
2003,3454,horizon
2003,3455,mvc
2003,3456,caa
2003,3457,big_south
2003,3458,big_ten
2003,3459,southern
2003,3460,horizon
2003,3461,mwc
2003,3462,a_ten
2003,3463,ivy
2003,3464,horizon
2004,3102,mwc
2004,3103,mac
2004,3104,sec
2004,3105,swac
2004,3106,swac
2004,3107,aec
2004,3108,swac
2004,3110,patriot
2004,3111,southern
2004,3112,pac_ten
2004,3113,pac_ten
2004,3114,sun_belt
2004,3115,swac
2004,3116,sec
2004,3117,sun_belt
2004,3119,patriot
2004,3120,sec
2004,3122,ovc
2004,3123,mac
2004,3124,big_twelve
2004,3125,a_sun
2004,3126,meac
2004,3127,aec
2004,3128,big_south
2004,3129,wac
2004,3130,big_east
2004,3131,aec
2004,3132,mac
2004,3133,mvc
2004,3135,ivy
2004,3137,patriot
2004,3138,mac
2004,3139,horizon
2004,3140,mwc
2004,3141,mac
2004,3142,big_west
2004,3143,pac_ten
2004,3144,a_sun
2004,3145,maac
2004,3147,mid_cont
2004,3148,nec
2004,3149,big_south
2004,3150,cusa
2004,3151,southern
2004,3152,mid_cont
2004,3153,cusa
2004,3155,acc
2004,3156,horizon
2004,3157,big_south
2004,3158,southern
2004,3159,patriot
2004,3160,big_twelve
2004,3161,mwc
2004,3162,ivy
2004,3163,big_east
2004,3164,meac
2004,3165,ivy
2004,3166,mvc
2004,3168,big_west
2004,3169,big_west
2004,3170,big_sky
2004,3171,ivy
2004,3172,southern
2004,3173,a_ten
2004,3174,caa
2004,3175,meac
2004,3176,sun_belt
2004,3177,cusa
2004,3178,horizon
2004,3179,mvc
2004,3180,caa
2004,3181,acc
2004,3182,a_ten
2004,3183,ovc
2004,3184,ovc
2004,3185,mac
2004,3186,big_sky
2004,3187,cusa
2004,3189,southern
2004,3190,southern
2004,3191,mvc
2004,3192,nec
2004,3193,maac
2004,3194,a_sun
2004,3196,sec
2004,3197,meac
2004,3198,sun_belt
2004,3199,acc
2004,3200,a_ten
2004,3201,wac
2004,3202,southern
2004,3203,a_ten
2004,3204,southern
2004,3205,a_sun
2004,3206,caa
2004,3207,big_east
2004,3208,sec
2004,3209,a_sun
2004,3210,acc
2004,3211,wcc
2004,3212,swac
2004,3214,meac
2004,3216,aec
2004,3217,ivy
2004,3218,wac
2004,3219,big_south
2004,3220,caa
2004,3221,patriot
2004,3222,cusa
2004,3224,meac
2004,3225,big_west
2004,3226,big_sky
2004,3227,horizon
2004,3228,big_ten
2004,3229,mvc
2004,3231,big_ten
2004,3232,mvc
2004,3233,maac
2004,3234,big_ten
2004,3235,big_twelve
2004,3236,ind
2004,3237,mid_cont
2004,3238,swac
2004,3239,a_sun
2004,3240,ovc
2004,3241,caa
2004,3242,big_twelve
2004,3243,big_twelve
2004,3245,mac
2004,3246,sec
2004,3247,a_ten
2004,3248,patriot
2004,3249,southland
2004,3250,patriot
2004,3251,big_south
2004,3252,a_sun
2004,3253,big_west
2004,3254,nec
2004,3256,wac
2004,3257,cusa
2004,3258,wcc
2004,3259,maac
2004,3260,horizon
2004,3261,sec
2004,3263,aec
2004,3264,maac
2004,3265,maac
2004,3266,cusa
2004,3267,mac
2004,3268,acc
2004,3269,a_ten
2004,3270,southland
2004,3271,meac
2004,3272,cusa
2004,3273,a_sun
2004,3274,big_east
2004,3275,mac
2004,3276,big_ten
2004,3277,big_ten
2004,3278,big_ten
2004,3279,sec
2004,3280,sec
2004,3281,big_twelve
2004,3282,mid_cont
2004,3283,mvc
2004,3284,nec
2004,3285,big_sky
2004,3286,big_sky
2004,3287,ovc
2004,3288,meac
2004,3290,swac
2004,3291,nec
2004,3292,sun_belt
2004,3293,ovc
2004,3296,mac
2004,3298,patriot
2004,3299,meac
2004,3301,acc
2004,3304,big_twelve
2004,3305,wac
2004,3306,aec
2004,3307,mwc
2004,3308,sun_belt
2004,3309,sun_belt
2004,3310,maac
2004,3311,southland
2004,3313,meac
2004,3314,acc
2004,3317,sun_belt
2004,3318,aec
2004,3319,big_sky
2004,3320,mvc
2004,3321,big_ten
2004,3322,southland
2004,3323,big_east
2004,3324,mid_cont
2004,3325,mac
2004,3326,big_ten
2004,3328,big_twelve
2004,3329,big_twelve
2004,3330,caa
2004,3331,mid_cont
2004,3332,pac_ten
2004,3333,pac_ten
2004,3334,big_west
2004,3335,ivy
2004,3336,big_ten
2004,3337,wcc
2004,3338,big_east
2004,3339,wcc
2004,3340,big_sky
2004,3341,swac
2004,3343,ivy
2004,3344,big_east
2004,3345,big_ten
2004,3346,nec
2004,3347,big_south
2004,3348,a_ten
2004,3349,wac
2004,3350,a_ten
2004,3351,maac
2004,3352,nec
2004,3353,big_east
2004,3354,meac
2004,3356,mvc
2004,3357,nec
2004,3358,southland
2004,3359,ovc
2004,3360,wcc
2004,3361,mwc
2004,3362,wcc
2004,3363,wac
2004,3364,big_west
2004,3365,wcc
2004,3366,ind
2004,3368,southland
2004,3369,ovc
2004,3371,big_east
2004,3372,southland
2004,3373,maac
2004,3374,wac
2004,3375,sun_belt
2004,3376,sec
2004,3378,cusa
2004,3379,cusa
2004,3380,swac
2004,3381,mid_cont
2004,3382,a_ten
2004,3383,nec
2004,3384,nec
2004,3385,big_east
2004,3386,a_ten
2004,3387,cusa
2004,3388,wcc
2004,3389,maac
2004,3390,pac_ten
2004,3391,a_sun
2004,3392,aec
2004,3393,big_east
2004,3394,ind
2004,3395,cusa
2004,3396,a_ten
2004,3397,sec
2004,3398,ovc
2004,3399,ovc
2004,3400,big_twelve
2004,3401,big_twelve
2004,3402,southland
2004,3403,big_twelve
2004,3404,ovc
2004,3405,mac
2004,3406,caa
2004,3407,a_sun
2004,3408,cusa
2004,3409,wac
2004,3410,ind
2004,3411,swac
2004,3412,cusa
2004,3414,big_west
2004,3415,big_west
2004,3416,a_sun
2004,3417,pac_ten
2004,3418,sun_belt
2004,3419,southland
2004,3420,aec
2004,3421,big_south
2004,3422,southern
2004,3423,caa
2004,3424,mwc
2004,3425,pac_ten
2004,3426,southland
2004,3427,southland
2004,3428,mwc
2004,3429,big_west
2004,3431,wac
2004,3433,caa
2004,3434,mid_cont
2004,3435,sec
2004,3436,aec
2004,3437,big_east
2004,3438,acc
2004,3439,big_east
2004,3441,southern
2004,3442,mid_cont
2004,3443,sun_belt
2004,3444,mac
2004,3447,nec
2004,3448,acc
2004,3449,pac_ten
2004,3450,pac_ten
2004,3451,big_sky
2004,3452,big_east
2004,3453,horizon
2004,3454,horizon
2004,3455,mvc
2004,3456,caa
2004,3457,big_south
2004,3458,big_ten
2004,3459,southern
2004,3460,horizon
2004,3461,mwc
2004,3462,a_ten
2004,3463,ivy
2004,3464,horizon
2005,3102,mwc
2005,3103,mac
2005,3104,sec
2005,3105,swac
2005,3106,swac
2005,3107,aec
2005,3108,swac
2005,3110,patriot
2005,3111,southern
2005,3112,pac_ten
2005,3113,pac_ten
2005,3114,sun_belt
2005,3115,swac
2005,3116,sec
2005,3117,sun_belt
2005,3119,patriot
2005,3120,sec
2005,3122,ovc
2005,3123,mac
2005,3124,big_twelve
2005,3125,a_sun
2005,3126,meac
2005,3127,aec
2005,3128,big_south
2005,3129,wac
2005,3130,big_east
2005,3131,aec
2005,3132,mac
2005,3133,mvc
2005,3135,ivy
2005,3137,patriot
2005,3138,mac
2005,3139,horizon
2005,3140,mwc
2005,3141,mac
2005,3142,big_west
2005,3143,pac_ten
2005,3144,a_sun
2005,3145,maac
2005,3147,mid_cont
2005,3148,nec
2005,3149,big_south
2005,3150,cusa
2005,3151,southern
2005,3152,mid_cont
2005,3153,cusa
2005,3155,acc
2005,3156,horizon
2005,3157,big_south
2005,3158,southern
2005,3159,patriot
2005,3160,big_twelve
2005,3161,mwc
2005,3162,ivy
2005,3163,big_east
2005,3164,meac
2005,3165,ivy
2005,3166,mvc
2005,3168,big_west
2005,3169,big_west
2005,3170,big_sky
2005,3171,ivy
2005,3172,southern
2005,3173,a_ten
2005,3174,caa
2005,3175,meac
2005,3176,sun_belt
2005,3177,cusa
2005,3178,horizon
2005,3179,mvc
2005,3180,caa
2005,3181,acc
2005,3182,a_ten
2005,3183,ovc
2005,3184,ovc
2005,3185,mac
2005,3186,big_sky
2005,3187,cusa
2005,3189,southern
2005,3190,southern
2005,3191,mvc
2005,3192,nec
2005,3193,maac
2005,3194,a_sun
2005,3196,sec
2005,3197,meac
2005,3198,sun_belt
2005,3199,acc
2005,3200,a_ten
2005,3201,wac
2005,3202,southern
2005,3203,a_ten
2005,3204,southern
2005,3205,a_sun
2005,3206,caa
2005,3207,big_east
2005,3208,sec
2005,3209,a_sun
2005,3210,acc
2005,3211,wcc
2005,3212,swac
2005,3214,meac
2005,3216,aec
2005,3217,ivy
2005,3218,wac
2005,3219,big_south
2005,3220,caa
2005,3221,patriot
2005,3222,cusa
2005,3224,meac
2005,3225,big_west
2005,3226,big_sky
2005,3227,horizon
2005,3228,big_ten
2005,3229,mvc
2005,3231,big_ten
2005,3232,mvc
2005,3233,maac
2005,3234,big_ten
2005,3235,big_twelve
2005,3236,ind
2005,3237,mid_cont
2005,3238,swac
2005,3239,a_sun
2005,3240,ovc
2005,3241,caa
2005,3242,big_twelve
2005,3243,big_twelve
2005,3245,mac
2005,3246,sec
2005,3247,a_ten
2005,3248,patriot
2005,3249,southland
2005,3250,patriot
2005,3251,big_south
2005,3252,a_sun
2005,3253,big_west
2005,3254,nec
2005,3255,ind
2005,3256,wac
2005,3257,cusa
2005,3258,wcc
2005,3259,maac
2005,3260,horizon
2005,3261,sec
2005,3263,aec
2005,3264,maac
2005,3265,maac
2005,3266,cusa
2005,3267,mac
2005,3268,acc
2005,3269,a_ten
2005,3270,southland
2005,3271,meac
2005,3272,cusa
2005,3273,a_sun
2005,3274,acc
2005,3275,mac
2005,3276,big_ten
2005,3277,big_ten
2005,3278,big_ten
2005,3279,sec
2005,3280,sec
2005,3281,big_twelve
2005,3282,mid_cont
2005,3283,mvc
2005,3284,nec
2005,3285,big_sky
2005,3286,big_sky
2005,3287,ovc
2005,3288,meac
2005,3290,swac
2005,3291,nec
2005,3292,sun_belt
2005,3293,ovc
2005,3294,ind
2005,3296,mac
2005,3298,patriot
2005,3299,meac
2005,3301,acc
2005,3304,big_twelve
2005,3305,wac
2005,3306,aec
2005,3307,mwc
2005,3308,sun_belt
2005,3309,sun_belt
2005,3310,maac
2005,3311,southland
2005,3313,meac
2005,3314,acc
2005,3317,sun_belt
2005,3318,aec
2005,3319,big_sky
2005,3320,mvc
2005,3321,big_ten
2005,3322,southland
2005,3323,big_east
2005,3324,mid_cont
2005,3325,mac
2005,3326,big_ten
2005,3328,big_twelve
2005,3329,big_twelve
2005,3330,caa
2005,3331,mid_cont
2005,3332,pac_ten
2005,3333,pac_ten
2005,3334,big_west
2005,3335,ivy
2005,3336,big_ten
2005,3337,wcc
2005,3338,big_east
2005,3339,wcc
2005,3340,big_sky
2005,3341,swac
2005,3343,ivy
2005,3344,big_east
2005,3345,big_ten
2005,3346,nec
2005,3347,big_south
2005,3348,a_ten
2005,3349,wac
2005,3350,a_ten
2005,3351,maac
2005,3352,nec
2005,3353,big_east
2005,3354,meac
2005,3356,mvc
2005,3357,nec
2005,3358,southland
2005,3359,ovc
2005,3360,wcc
2005,3361,mwc
2005,3362,wcc
2005,3363,wac
2005,3364,big_west
2005,3365,wcc
2005,3366,ind
2005,3368,southland
2005,3369,ovc
2005,3371,big_east
2005,3372,southland
2005,3373,maac
2005,3374,wac
2005,3375,sun_belt
2005,3376,sec
2005,3378,cusa
2005,3379,cusa
2005,3380,swac
2005,3381,mid_cont
2005,3382,a_ten
2005,3383,nec
2005,3384,nec
2005,3385,big_east
2005,3386,a_ten
2005,3387,cusa
2005,3388,wcc
2005,3389,maac
2005,3390,pac_ten
2005,3391,a_sun
2005,3392,aec
2005,3393,big_east
2005,3394,ind
2005,3395,cusa
2005,3396,a_ten
2005,3397,sec
2005,3398,ovc
2005,3399,ovc
2005,3400,big_twelve
2005,3401,big_twelve
2005,3402,southland
2005,3403,big_twelve
2005,3404,ovc
2005,3405,mac
2005,3406,caa
2005,3407,a_sun
2005,3408,cusa
2005,3409,wac
2005,3410,ind
2005,3411,swac
2005,3412,cusa
2005,3413,ind
2005,3414,big_west
2005,3415,big_west
2005,3416,a_sun
2005,3417,pac_ten
2005,3418,sun_belt
2005,3419,southland
2005,3420,aec
2005,3421,big_south
2005,3422,southern
2005,3423,caa
2005,3424,mwc
2005,3425,pac_ten
2005,3426,southland
2005,3427,southland
2005,3428,mwc
2005,3429,big_west
2005,3430,ind
2005,3431,wac
2005,3433,caa
2005,3434,mid_cont
2005,3435,sec
2005,3436,aec
2005,3437,big_east
2005,3438,acc
2005,3439,acc
2005,3441,southern
2005,3442,mid_cont
2005,3443,sun_belt
2005,3444,mac
2005,3447,nec
2005,3448,acc
2005,3449,pac_ten
2005,3450,pac_ten
2005,3451,big_sky
2005,3452,big_east
2005,3453,horizon
2005,3454,horizon
2005,3455,mvc
2005,3456,caa
2005,3457,big_south
2005,3458,big_ten
2005,3459,southern
2005,3460,horizon
2005,3461,mwc
2005,3462,a_ten
2005,3463,ivy
2005,3464,horizon
2006,3102,mwc
2006,3103,mac
2006,3104,sec
2006,3105,swac
2006,3106,swac
2006,3107,aec
2006,3108,swac
2006,3110,patriot
2006,3111,southern
2006,3112,pac_ten
2006,3113,pac_ten
2006,3114,sun_belt
2006,3115,swac
2006,3116,sec
2006,3117,sun_belt
2006,3119,patriot
2006,3120,sec
2006,3122,ovc
2006,3123,mac
2006,3124,big_twelve
2006,3125,a_sun
2006,3126,meac
2006,3127,aec
2006,3128,big_south
2006,3129,wac
2006,3130,acc
2006,3131,aec
2006,3132,mac
2006,3133,mvc
2006,3135,ivy
2006,3137,patriot
2006,3138,mac
2006,3139,horizon
2006,3140,mwc
2006,3141,mac
2006,3142,big_west
2006,3143,pac_ten
2006,3144,a_sun
2006,3145,maac
2006,3147,mid_cont
2006,3148,nec
2006,3149,big_south
2006,3150,a_ten
2006,3151,southern
2006,3152,mid_cont
2006,3153,big_east
2006,3155,acc
2006,3156,horizon
2006,3157,big_south
2006,3158,southern
2006,3159,patriot
2006,3160,big_twelve
2006,3161,mwc
2006,3162,ivy
2006,3163,big_east
2006,3164,meac
2006,3165,ivy
2006,3166,mvc
2006,3168,big_west
2006,3169,big_west
2006,3170,big_sky
2006,3171,ivy
2006,3172,southern
2006,3173,a_ten
2006,3174,caa
2006,3175,meac
2006,3176,sun_belt
2006,3177,big_east
2006,3178,horizon
2006,3179,mvc
2006,3180,caa
2006,3181,acc
2006,3182,a_ten
2006,3183,ovc
2006,3184,ovc
2006,3185,mac
2006,3186,big_sky
2006,3187,cusa
2006,3189,southern
2006,3190,a_sun
2006,3191,mvc
2006,3192,nec
2006,3193,maac
2006,3194,a_sun
2006,3196,sec
2006,3197,meac
2006,3198,sun_belt
2006,3199,acc
2006,3200,a_ten
2006,3201,wac
2006,3202,southern
2006,3203,a_ten
2006,3204,southern
2006,3205,a_sun
2006,3206,caa
2006,3207,big_east
2006,3208,sec
2006,3209,caa
2006,3210,acc
2006,3211,wcc
2006,3212,swac
2006,3214,meac
2006,3216,aec
2006,3217,ivy
2006,3218,wac
2006,3219,big_south
2006,3220,caa
2006,3221,patriot
2006,3222,cusa
2006,3224,meac
2006,3225,wac
2006,3226,big_sky
2006,3227,horizon
2006,3228,big_ten
2006,3229,mvc
2006,3231,big_ten
2006,3232,mvc
2006,3233,maac
2006,3234,big_ten
2006,3235,big_twelve
2006,3236,ind
2006,3237,mid_cont
2006,3238,swac
2006,3239,a_sun
2006,3240,ovc
2006,3241,caa
2006,3242,big_twelve
2006,3243,big_twelve
2006,3244,a_sun
2006,3245,mac
2006,3246,sec
2006,3247,a_ten
2006,3248,patriot
2006,3249,southland
2006,3250,patriot
2006,3251,big_south
2006,3252,a_sun
2006,3253,big_west
2006,3254,nec
2006,3255,ind
2006,3256,wac
2006,3257,big_east
2006,3258,wcc
2006,3259,maac
2006,3260,horizon
2006,3261,sec
2006,3263,aec
2006,3264,maac
2006,3265,maac
2006,3266,big_east
2006,3267,cusa
2006,3268,acc
2006,3269,a_ten
2006,3270,southland
2006,3271,meac
2006,3272,cusa
2006,3273,a_sun
2006,3274,acc
2006,3275,mac
2006,3276,big_ten
2006,3277,big_ten
2006,3278,big_ten
2006,3279,sec
2006,3280,sec
2006,3281,big_twelve
2006,3282,mid_cont
2006,3283,mvc
2006,3284,nec
2006,3285,big_sky
2006,3286,big_sky
2006,3287,ovc
2006,3288,meac
2006,3290,swac
2006,3291,nec
2006,3292,sun_belt
2006,3293,ovc
2006,3294,ind
2006,3295,ind
2006,3296,mac
2006,3298,patriot
2006,3299,meac
2006,3301,acc
2006,3304,big_twelve
2006,3305,wac
2006,3306,aec
2006,3307,mwc
2006,3308,wac
2006,3309,sun_belt
2006,3310,maac
2006,3311,southland
2006,3313,meac
2006,3314,acc
2006,3316,a_sun
2006,3317,sun_belt
2006,3318,caa
2006,3319,big_sky
2006,3320,mvc
2006,3321,big_ten
2006,3322,southland
2006,3323,big_east
2006,3324,mid_cont
2006,3325,mac
2006,3326,big_ten
2006,3328,big_twelve
2006,3329,big_twelve
2006,3330,caa
2006,3331,mid_cont
2006,3332,pac_ten
2006,3333,pac_ten
2006,3334,big_west
2006,3335,ivy
2006,3336,big_ten
2006,3337,wcc
2006,3338,big_east
2006,3339,wcc
2006,3340,big_sky
2006,3341,swac
2006,3343,ivy
2006,3344,big_east
2006,3345,big_ten
2006,3346,nec
2006,3347,big_south
2006,3348,a_ten
2006,3349,cusa
2006,3350,a_ten
2006,3351,maac
2006,3352,nec
2006,3353,big_east
2006,3354,meac
2006,3355,ind
2006,3356,mvc
2006,3357,nec
2006,3358,southland
2006,3359,ovc
2006,3360,wcc
2006,3361,mwc
2006,3362,wcc
2006,3363,wac
2006,3364,big_west
2006,3365,wcc
2006,3366,ind
2006,3368,southland
2006,3369,ovc
2006,3371,big_east
2006,3372,southland
2006,3373,maac
2006,3374,cusa
2006,3375,sun_belt
2006,3376,sec
2006,3378,big_east
2006,3379,cusa
2006,3380,swac
2006,3381,mid_cont
2006,3382,a_ten
2006,3383,nec
2006,3384,nec
2006,3385,big_east
2006,3386,a_ten
2006,3387,a_ten
2006,3388,wcc
